Order ID,Date,Customer ID,Company Name,Sales Person,Region,Item,Price,Quantity,Revenue,,,,,,,,,,
1155,05-01-2019,12,Company L,Michael Fox,New Mexico,Item 3,69,5,345,,,,,,,,,,
1156,05-01-2019,15,Company O,Anne Lee,New Mexico,Item 5,289,0,0,,,,,,,,,,
1157,05-01-2019,17,Company Q,Oscar Knox,Arizona,Item 3,69,6,414,,,,,,,,,,
1158,05-01-2019,17,Company Q,Oscar Knox,Arizona,Item 2,199,6,1194,,,,,,,,,,
1159,06-01-2019,7,Company G,Laura Larsen,California,Item 4,159,1,159,,,,,,,,,,
1160,06-01-2019,20,Company T,Andrew James,Arizona,Item 2,199,0,0,,,,,,,,,,
1161,06-01-2019,10,Company J,Laura Larsen,California,Item 5,289,3,867,,,,,,,,,,
1162,06-01-2019,15,Company O,Anne Lee,New Mexico,Item 2,199,7,1393,,,,,,,,,,
1163,07-01-2019,17,Company Q,Andrew James,Arizona,Item 2,199,0,0,,,,,,,,,,
1164,07-01-2019,7,Company G,Kim Fishman,California,Item 3,69,6,414,,,,,,,,,,
1165,07-01-2019,6,Company F,Kim Fishman,California,Item 2,199,1,199,,,,,,,,,,
1166,07-01-2019,13,Company M,Anne Lee,New Mexico,Item 5,289,9,2601,,,,,,,,,,
1167,08-01-2019,13,Company M,Anne Lee,New Mexico,Item 3,69,9,621,,,,,,,,,,
1168,08-01-2019,3,Company C,Ben Wallace,Texas,Item 4,159,6,954,,,,,,,,,,
1169,08-01-2019,13,Company M,Anne Lee,New Mexico,Item 3,69,6,414,,,,,,,,,,
1170,09-01-2019,3,Company C,Ben Wallace,Texas,Item 4,159,0,0,,,,,,,,,,
1171,10-01-2019,14,Company N,Michael Fox,New Mexico,Item 2,199,7,1393,,,,,,,,,,
1172,10-01-2019,11,Company K,Anne Lee,New Mexico,Item 4,159,4,636,,,,,,,,,,
1173,10-01-2019,6,Company F,Laura Larsen,California,Item 2,199,2,398,,,,,,,,,,
1174,11-01-2019,11,Company K,Michael Fox,New Mexico,Item 2,199,6,1194,,,,,,,,,,
1175,12-01-2019,16,Company P,Andrew James,Arizona,Item 3,69,1,69,,,,,,,,,,
1176,12-01-2019,8,Company H,Kim Fishman,California,Item 3,69,1,69,,,,,,,,,,
1177,12-01-2019,5,Company E,Ben Wallace,Texas,Item 2,199,9,1791,,,,,,,,,,
1178,12-01-2019,19,Company S,Oscar Knox,Arizona,Item 1,399,5,1995,,,,,,,,,,
1179,12-01-2019,10,Company J,Laura Larsen,California,Item 1,399,7,2793,,,,,,,,,,
1180,12-01-2019,14,Company N,Michael Fox,New Mexico,Item 3,69,8,552,,,,,,,,,,
1181,12-01-2019,11,Company K,Anne Lee,New Mexico,Item 1,399,4,1596,,,,,,,,,,
1182,13-01-2019,15,Company O,Anne Lee,New Mexico,Item 5,289,2,578,,,,,,,,,,
1183,13-01-2019,3,Company C,Ben Wallace,Texas,Item 1,399,7,2793,,,,,,,,,,
1184,13-01-2019,15,Company O,Anne Lee,New Mexico,Item 2,199,3,597,,,,,,,,,,
1185,13-01-2019,13,Company M,Michael Fox,New Mexico,Item 4,159,0,0,,,,,,,,,,
1186,13-01-2019,3,Company C,Ben Wallace,Texas,Item 4,159,4,636,,,,,,,,,,
1187,13-01-2019,4,Company D,Ben Wallace,Texas,Item 1,399,2,798,,,,,,,,,,
1188,13-01-2019,8,Company H,Kim Fishman,California,Item 4,159,6,954,,,,,,,,,,
1189,13-01-2019,12,Company L,Michael Fox,New Mexico,Item 3,69,4,276,,,,,,,,,,
1190,13-01-2019,2,Company B,Anna Weber,Texas,Item 1,399,4,1596,,,,,,,,,,
1191,13-01-2019,18,Company R,Andrew James,Arizona,Item 1,399,1,399,,,,,,,,,,
1192,14-01-2019,10,Company J,Laura Larsen,California,Item 4,159,3,477,,,,,,,,,,
1193,14-01-2019,3,Company C,Ben Wallace,Texas,Item 3,69,0,0,,,,,,,,,,
1194,14-01-2019,12,Company L,Anne Lee,New Mexico,Item 5,289,7,2023,,,,,,,,,,
1195,14-01-2019,19,Company S,Oscar Knox,Arizona,Item 1,399,8,3192,,,,,,,,,,
1196,15-01-2019,16,Company P,Andrew James,Arizona,Item 5,289,9,2601,,,,,,,,,,
1197,16-01-2019,6,Company F,Kim Fishman,California,Item 2,199,2,398,,,,,,,,,,
1198,16-01-2019,16,Company P,Andrew James,Arizona,Item 3,69,9,621,,,,,,,,,,
1199,16-01-2019,16,Company P,Andrew James,Arizona,Item 3,69,5,345,,,,,,,,,,
1200,16-01-2019,16,Company P,Oscar Knox,Arizona,Item 3,69,2,138,,,,,,,,,,
1201,17-01-2019,16,Company P,Oscar Knox,Arizona,Item 3,69,1,69,,,,,,,,,,
1202,17-01-2019,18,Company R,Andrew James,Arizona,Item 5,289,2,578,,,,,,,,,,
1203,17-01-2019,14,Company N,Michael Fox,New Mexico,Item 1,399,2,798,,,,,,,,,,
1204,17-01-2019,5,Company E,Anna Weber,Texas,Item 3,69,3,207,,,,,,,,,,
1205,17-01-2019,7,Company G,Kim Fishman,California,Item 5,289,5,1445,,,,,,,,,,
1206,17-01-2019,17,Company Q,Oscar Knox,Arizona,Item 3,69,6,414,,,,,,,,,,
1207,17-01-2019,10,Company J,Laura Larsen,California,Item 4,159,3,477,,,,,,,,,,
1208,18-01-2019,7,Company G,Kim Fishman,California,Item 1,399,6,2394,,,,,,,,,,
1209,18-01-2019,12,Company L,Anne Lee,New Mexico,Item 1,399,3,1197,,,,,,,,,,
1210,18-01-2019,11,Company K,Anne Lee,New Mexico,Item 2,199,7,1393,,,,,,,,,,
1211,19-01-2019,9,Company I,Laura Larsen,California,Item 4,159,7,1113,,,,,,,,,,
1212,20-01-2019,14,Company N,Michael Fox,New Mexico,Item 4,159,1,159,,,,,,,,,,
1213,20-01-2019,16,Company P,Oscar Knox,Arizona,Item 3,69,2,138,,,,,,,,,,
1214,21-01-2019,8,Company H,Laura Larsen,California,Item 5,289,4,1156,,,,,,,,,,
1215,21-01-2019,4,Company D,Anna Weber,Texas,Item 3,69,6,414,,,,,,,,,,
1216,21-01-2019,10,Company J,Laura Larsen,California,Item 4,159,1,159,,,,,,,,,,
1217,21-01-2019,4,Company D,Ben Wallace,Texas,Item 4,159,4,636,,,,,,,,,,
1218,22-01-2019,12,Company L,Michael Fox,New Mexico,Item 3,69,7,483,,,,,,,,,,
1219,22-01-2019,2,Company B,Ben Wallace,Texas,Item 5,289,5,1445,,,,,,,,,,
1220,22-01-2019,7,Company G,Kim Fishman,California,Item 5,289,7,2023,,,,,,,,,,
1221,23-01-2019,10,Company J,Laura Larsen,California,Item 4,159,6,954,,,,,,,,,,
1222,24-01-2019,8,Company H,Kim Fishman,California,Item 4,159,4,636,,,,,,,,,,
1223,25-01-2019,18,Company R,Andrew James,Arizona,Item 1,399,9,3591,,,,,,,,,,
1224,26-01-2019,4,Company D,Anna Weber,Texas,Item 2,199,5,995,,,,,,,,,,
1225,26-01-2019,7,Company G,Laura Larsen,California,Item 1,399,8,3192,,,,,,,,,,
1226,26-01-2019,1,Company A,Ben Wallace,Texas,Item 1,399,4,1596,,,,,,,,,,
1227,26-01-2019,10,Company J,Kim Fishman,California,Item 1,399,4,1596,,,,,,,,,,
1228,27-01-2019,17,Company Q,Oscar Knox,Arizona,Item 5,289,2,578,,,,,,,,,,
1229,28-01-2019,12,Company L,Anne Lee,New Mexico,Item 2,199,4,796,,,,,,,,,,
1230,28-01-2019,3,Company C,Anna Weber,Texas,Item 1,399,5,1995,,,,,,,,,,
1231,28-01-2019,2,Company B,Ben Wallace,Texas,Item 3,69,3,207,,,,,,,,,,
1232,28-01-2019,4,Company D,Anna Weber,Texas,Item 4,159,7,1113,,,,,,,,,,
1233,28-01-2019,5,Company E,Anna Weber,Texas,Item 3,69,2,138,,,,,,,,,,
1234,29-01-2019,9,Company I,Laura Larsen,California,Item 4,159,3,477,,,,,,,,,,
1235,29-01-2019,9,Company I,Laura Larsen,California,Item 5,289,1,289,,,,,,,,,,
1236,30-01-2019,3,Company C,Ben Wallace,Texas,Item 4,159,9,1431,,,,,,,,,,
1237,31-01-2019,2,Company B,Ben Wallace,Texas,Item 1,399,7,2793,,,,,,,,,,
1238,01-02-2019,13,Company M,Anne Lee,New Mexico,Item 5,289,9,2601,,,,,,,,,,
1239,02-02-2019,8,Company H,Kim Fishman,California,Item 5,289,3,867,,,,,,,,,,
1240,03-02-2019,12,Company L,Michael Fox,New Mexico,Item 2,199,3,597,,,,,,,,,,
1241,03-02-2019,6,Company F,Laura Larsen,California,Item 3,69,5,345,,,,,,,,,,
1242,04-02-2019,9,Company I,Laura Larsen,California,Item 5,289,0,0,,,,,,,,,,
1243,05-02-2019,16,Company P,Andrew James,Arizona,Item 5,289,9,2601,,,,,,,,,,
1244,05-02-2019,16,Company P,Oscar Knox,Arizona,Item 5,289,9,2601,,,,,,,,,,
1245,05-02-2019,8,Company H,Kim Fishman,California,Item 2,199,0,0,,,,,,,,,,
1246,05-02-2019,3,Company C,Ben Wallace,Texas,Item 5,289,9,2601,,,,,,,,,,
1247,05-02-2019,12,Company L,Michael Fox,New Mexico,Item 4,159,2,318,,,,,,,,,,
1248,05-02-2019,11,Company K,Michael Fox,New Mexico,Item 3,69,4,276,,,,,,,,,,
1249,05-02-2019,9,Company I,Laura Larsen,California,Item 1,399,7,2793,,,,,,,,,,
1250,05-02-2019,3,Company C,Anna Weber,Texas,Item 3,69,6,414,,,,,,,,,,
1251,05-02-2019,3,Company C,Ben Wallace,Texas,Item 2,199,1,199,,,,,,,,,,
1252,06-02-2019,9,Company I,Kim Fishman,California,Item 5,289,4,1156,,,,,,,,,,
1253,06-02-2019,12,Company L,Anne Lee,New Mexico,Item 4,159,2,318,,,,,,,,,,
1254,07-02-2019,15,Company O,Michael Fox,New Mexico,Item 2,199,8,1592,,,,,,,,,,
1255,07-02-2019,14,Company N,Michael Fox,New Mexico,Item 1,399,4,1596,,,,,,,,,,
1256,07-02-2019,8,Company H,Kim Fishman,California,Item 1,399,9,3591,,,,,,,,,,
1257,08-02-2019,14,Company N,Anne Lee,New Mexico,Item 4,159,8,1272,,,,,,,,,,
1258,08-02-2019,11,Company K,Michael Fox,New Mexico,Item 3,69,6,414,,,,,,,,,,
1259,09-02-2019,7,Company G,Kim Fishman,California,Item 1,399,5,1995,,,,,,,,,,
1260,09-02-2019,8,Company H,Laura Larsen,California,Item 2,199,3,597,,,,,,,,,,
1261,10-02-2019,5,Company E,Ben Wallace,Texas,Item 2,199,5,995,,,,,,,,,,
1262,10-02-2019,13,Company M,Anne Lee,New Mexico,Item 4,159,8,1272,,,,,,,,,,
1263,11-02-2019,20,Company T,Oscar Knox,Arizona,Item 1,399,2,798,,,,,,,,,,
1264,12-02-2019,10,Company J,Kim Fishman,California,Item 1,399,5,1995,,,,,,,,,,
1265,13-02-2019,13,Company M,Michael Fox,New Mexico,Item 4,159,3,477,,,,,,,,,,
1266,13-02-2019,8,Company H,Laura Larsen,California,Item 2,199,7,1393,,,,,,,,,,
1267,13-02-2019,17,Company Q,Oscar Knox,Arizona,Item 2,199,9,1791,,,,,,,,,,
1268,14-02-2019,2,Company B,Anna Weber,Texas,Item 3,69,9,621,,,,,,,,,,
1269,14-02-2019,13,Company M,Michael Fox,New Mexico,Item 1,399,6,2394,,,,,,,,,,
1270,15-02-2019,1,Company A,Ben Wallace,Texas,Item 5,289,7,2023,,,,,,,,,,
1271,16-02-2019,16,Company P,Oscar Knox,Arizona,Item 2,199,1,199,,,,,,,,,,
1272,17-02-2019,11,Company K,Anne Lee,New Mexico,Item 5,289,4,1156,,,,,,,,,,
1273,18-02-2019,20,Company T,Andrew James,Arizona,Item 2,199,5,995,,,,,,,,,,
1274,18-02-2019,5,Company E,Ben Wallace,Texas,Item 5,289,0,0,,,,,,,,,,
1275,18-02-2019,8,Company H,Laura Larsen,California,Item 1,399,7,2793,,,,,,,,,,
1276,18-02-2019,14,Company N,Anne Lee,New Mexico,Item 1,399,9,3591,,,,,,,,,,
1277,19-02-2019,9,Company I,Kim Fishman,California,Item 1,399,5,1995,,,,,,,,,,
1278,19-02-2019,3,Company C,Ben Wallace,Texas,Item 1,399,7,2793,,,,,,,,,,
1279,19-02-2019,17,Company Q,Oscar Knox,Arizona,Item 3,69,4,276,,,,,,,,,,
1280,19-02-2019,3,Company C,Anna Weber,Texas,Item 5,289,7,2023,,,,,,,,,,
1281,19-02-2019,19,Company S,Oscar Knox,Arizona,Item 2,199,0,0,,,,,,,,,,
1282,19-02-2019,6,Company F,Kim Fishman,California,Item 3,69,8,552,,,,,,,,,,
1283,19-02-2019,7,Company G,Kim Fishman,California,Item 1,399,3,1197,,,,,,,,,,
1284,19-02-2019,8,Company H,Laura Larsen,California,Item 2,199,5,995,,,,,,,,,,
1285,19-02-2019,2,Company B,Ben Wallace,Texas,Item 3,69,8,552,,,,,,,,,,
1286,19-02-2019,3,Company C,Anna Weber,Texas,Item 5,289,7,2023,,,,,,,,,,
1287,19-02-2019,16,Company P,Oscar Knox,Arizona,Item 1,399,7,2793,,,,,,,,,,
1288,19-02-2019,7,Company G,Laura Larsen,California,Item 2,199,1,199,,,,,,,,,,
1289,19-02-2019,17,Company Q,Andrew James,Arizona,Item 2,199,4,796,,,,,,,,,,
1290,19-02-2019,14,Company N,Anne Lee,New Mexico,Item 5,289,9,2601,,,,,,,,,,
1291,20-02-2019,8,Company H,Laura Larsen,California,Item 5,289,5,1445,,,,,,,,,,
1292,20-02-2019,2,Company B,Anna Weber,Texas,Item 2,199,3,597,,,,,,,,,,
1293,20-02-2019,9,Company I,Laura Larsen,California,Item 4,159,2,318,,,,,,,,,,
1294,21-02-2019,8,Company H,Laura Larsen,California,Item 5,289,1,289,,,,,,,,,,
1295,21-02-2019,18,Company R,Oscar Knox,Arizona,Item 1,399,3,1197,,,,,,,,,,
1296,22-02-2019,20,Company T,Oscar Knox,Arizona,Item 5,289,0,0,,,,,,,,,,
1297,22-02-2019,13,Company M,Michael Fox,New Mexico,Item 5,289,7,2023,,,,,,,,,,
1298,22-02-2019,3,Company C,Ben Wallace,Texas,Item 1,399,3,1197,,,,,,,,,,
1299,22-02-2019,16,Company P,Andrew James,Arizona,Item 2,199,2,398,,,,,,,,,,
1300,22-02-2019,16,Company P,Oscar Knox,Arizona,Item 5,289,3,867,,,,,,,,,,
1301,22-02-2019,3,Company C,Ben Wallace,Texas,Item 2,199,9,1791,,,,,,,,,,
1302,22-02-2019,20,Company T,Andrew James,Arizona,Item 5,289,0,0,,,,,,,,,,
1303,22-02-2019,3,Company C,Anna Weber,Texas,Item 5,289,7,2023,,,,,,,,,,
1304,23-02-2019,8,Company H,Kim Fishman,California,Item 1,399,5,1995,,,,,,,,,,
1305,23-02-2019,6,Company F,Laura Larsen,California,Item 2,199,8,1592,,,,,,,,,,
1306,23-02-2019,7,Company G,Kim Fishman,California,Item 3,69,5,345,,,,,,,,,,
1307,23-02-2019,3,Company C,Ben Wallace,Texas,Item 1,399,8,3192,,,,,,,,,,
1308,24-02-2019,4,Company D,Anna Weber,Texas,Item 1,399,2,798,,,,,,,,,,
1309,24-02-2019,2,Company B,Ben Wallace,Texas,Item 1,399,6,2394,,,,,,,,,,
1310,24-02-2019,8,Company H,Laura Larsen,California,Item 5,289,0,0,,,,,,,,,,
1311,25-02-2019,4,Company D,Ben Wallace,Texas,Item 3,69,4,276,,,,,,,,,,
1312,26-02-2019,13,Company M,Anne Lee,New Mexico,Item 4,159,5,795,,,,,,,,,,
1313,26-02-2019,8,Company H,Kim Fishman,California,Item 4,159,8,1272,,,,,,,,,,
1314,26-02-2019,11,Company K,Michael Fox,New Mexico,Item 2,199,9,1791,,,,,,,,,,
1315,26-02-2019,12,Company L,Anne Lee,New Mexico,Item 3,69,8,552,,,,,,,,,,
1316,26-02-2019,1,Company A,Anna Weber,Texas,Item 3,69,9,621,,,,,,,,,,
1317,26-02-2019,3,Company C,Anna Weber,Texas,Item 5,289,3,867,,,,,,,,,,
1318,26-02-2019,14,Company N,Michael Fox,New Mexico,Item 1,399,2,798,,,,,,,,,,
1319,27-02-2019,11,Company K,Anne Lee,New Mexico,Item 2,199,9,1791,,,,,,,,,,
1320,27-02-2019,8,Company H,Kim Fishman,California,Item 3,69,4,276,,,,,,,,,,
1321,28-02-2019,10,Company J,Kim Fishman,California,Item 3,69,9,621,,,,,,,,,,
1322,28-02-2019,19,Company S,Oscar Knox,Arizona,Item 1,399,9,3591,,,,,,,,,,
1323,28-02-2019,12,Company L,Michael Fox,New Mexico,Item 5,289,1,289,,,,,,,,,,
1324,01-03-2019,17,Company Q,Andrew James,Arizona,Item 4,159,9,1431,,,,,,,,,,
1325,01-03-2019,8,Company H,Kim Fishman,California,Item 1,399,3,1197,,,,,,,,,,
1326,01-03-2019,8,Company H,Laura Larsen,California,Item 4,159,5,795,,,,,,,,,,
1327,01-03-2019,3,Company C,Anna Weber,Texas,Item 2,199,6,1194,,,,,,,,,,
1328,02-03-2019,1,Company A,Ben Wallace,Texas,Item 4,159,6,954,,,,,,,,,,
1329,02-03-2019,19,Company S,Andrew James,Arizona,Item 5,289,7,2023,,,,,,,,,,
1330,02-03-2019,7,Company G,Kim Fishman,California,Item 1,399,7,2793,,,,,,,,,,
1331,03-03-2019,5,Company E,Ben Wallace,Texas,Item 5,289,5,1445,,,,,,,,,,
1332,04-03-2019,2,Company B,Anna Weber,Texas,Item 5,289,0,0,,,,,,,,,,
1333,05-03-2019,16,Company P,Andrew James,Arizona,Item 2,199,5,995,,,,,,,,,,
1334,05-03-2019,12,Company L,Michael Fox,New Mexico,Item 1,399,1,399,,,,,,,,,,
1335,06-03-2019,18,Company R,Oscar Knox,Arizona,Item 3,69,2,138,,,,,,,,,,
1336,06-03-2019,8,Company H,Laura Larsen,California,Item 4,159,8,1272,,,,,,,,,,
1337,06-03-2019,19,Company S,Oscar Knox,Arizona,Item 4,159,5,795,,,,,,,,,,
1338,07-03-2019,9,Company I,Laura Larsen,California,Item 1,399,0,0,,,,,,,,,,
1339,07-03-2019,19,Company S,Oscar Knox,Arizona,Item 3,69,7,483,,,,,,,,,,
1340,07-03-2019,2,Company B,Anna Weber,Texas,Item 2,199,7,1393,,,,,,,,,,
1341,07-03-2019,12,Company L,Michael Fox,New Mexico,Item 4,159,0,0,,,,,,,,,,
1342,07-03-2019,17,Company Q,Andrew James,Arizona,Item 3,69,0,0,,,,,,,,,,
1343,07-03-2019,4,Company D,Ben Wallace,Texas,Item 2,199,1,199,,,,,,,,,,
1344,07-03-2019,6,Company F,Kim Fishman,California,Item 2,199,0,0,,,,,,,,,,
1345,07-03-2019,8,Company H,Laura Larsen,California,Item 4,159,2,318,,,,,,,,,,
1346,08-03-2019,11,Company K,Michael Fox,New Mexico,Item 3,69,7,483,,,,,,,,,,
1347,09-03-2019,14,Company N,Michael Fox,New Mexico,Item 4,159,1,159,,,,,,,,,,
1348,09-03-2019,4,Company D,Ben Wallace,Texas,Item 2,199,6,1194,,,,,,,,,,
1349,09-03-2019,19,Company S,Andrew James,Arizona,Item 2,199,4,796,,,,,,,,,,
1350,09-03-2019,8,Company H,Kim Fishman,California,Item 2,199,7,1393,,,,,,,,,,
1351,10-03-2019,8,Company H,Laura Larsen,California,Item 5,289,9,2601,,,,,,,,,,
1352,10-03-2019,15,Company O,Anne Lee,New Mexico,Item 2,199,2,398,,,,,,,,,,
1353,10-03-2019,6,Company F,Laura Larsen,California,Item 3,69,5,345,,,,,,,,,,
1354,10-03-2019,19,Company S,Oscar Knox,Arizona,Item 1,399,3,1197,,,,,,,,,,
1355,11-03-2019,16,Company P,Oscar Knox,Arizona,Item 5,289,6,1734,,,,,,,,,,
1356,11-03-2019,7,Company G,Kim Fishman,California,Item 3,69,1,69,,,,,,,,,,
1357,11-03-2019,4,Company D,Anna Weber,Texas,Item 5,289,6,1734,,,,,,,,,,
1358,11-03-2019,13,Company M,Anne Lee,New Mexico,Item 3,69,2,138,,,,,,,,,,
1359,11-03-2019,4,Company D,Anna Weber,Texas,Item 5,289,2,578,,,,,,,,,,
1360,11-03-2019,17,Company Q,Oscar Knox,Arizona,Item 1,399,6,2394,,,,,,,,,,
1361,11-03-2019,3,Company C,Anna Weber,Texas,Item 5,289,5,1445,,,,,,,,,,
1362,11-03-2019,9,Company I,Kim Fishman,California,Item 1,399,5,1995,,,,,,,,,,
1363,11-03-2019,2,Company B,Anna Weber,Texas,Item 3,69,4,276,,,,,,,,,,
1364,11-03-2019,15,Company O,Michael Fox,New Mexico,Item 4,159,9,1431,,,,,,,,,,
1365,11-03-2019,14,Company N,Michael Fox,New Mexico,Item 2,199,1,199,,,,,,,,,,
1366,11-03-2019,18,Company R,Andrew James,Arizona,Item 4,159,1,159,,,,,,,,,,
1367,11-03-2019,8,Company H,Kim Fishman,California,Item 2,199,5,995,,,,,,,,,,
1368,12-03-2019,19,Company S,Andrew James,Arizona,Item 1,399,9,3591,,,,,,,,,,
1369,13-03-2019,11,Company K,Michael Fox,New Mexico,Item 2,199,0,0,,,,,,,,,,
1370,13-03-2019,19,Company S,Oscar Knox,Arizona,Item 1,399,2,798,,,,,,,,,,
1371,13-03-2019,15,Company O,Michael Fox,New Mexico,Item 1,399,9,3591,,,,,,,,,,
1372,14-03-2019,4,Company D,Anna Weber,Texas,Item 4,159,2,318,,,,,,,,,,
1373,15-03-2019,1,Company A,Ben Wallace,Texas,Item 2,199,4,796,,,,,,,,,,
1374,16-03-2019,13,Company M,Anne Lee,New Mexico,Item 3,69,9,621,,,,,,,,,,
1375,17-03-2019,4,Company D,Ben Wallace,Texas,Item 4,159,5,795,,,,,,,,,,
1376,17-03-2019,7,Company G,Laura Larsen,California,Item 1,399,6,2394,,,,,,,,,,
1377,17-03-2019,14,Company N,Michael Fox,New Mexico,Item 4,159,6,954,,,,,,,,,,
1378,17-03-2019,14,Company N,Michael Fox,New Mexico,Item 1,399,7,2793,,,,,,,,,,
1379,17-03-2019,14,Company N,Michael Fox,New Mexico,Item 5,289,6,1734,,,,,,,,,,
1380,17-03-2019,11,Company K,Anne Lee,New Mexico,Item 4,159,4,636,,,,,,,,,,
1381,18-03-2019,11,Company K,Anne Lee,New Mexico,Item 4,159,9,1431,,,,,,,,,,
1382,19-03-2019,5,Company E,Ben Wallace,Texas,Item 3,69,1,69,,,,,,,,,,
1383,19-03-2019,14,Company N,Anne Lee,New Mexico,Item 1,399,8,3192,,,,,,,,,,
1384,19-03-2019,15,Company O,Michael Fox,New Mexico,Item 2,199,9,1791,,,,,,,,,,
1385,19-03-2019,17,Company Q,Oscar Knox,Arizona,Item 1,399,5,1995,,,,,,,,,,
1386,19-03-2019,2,Company B,Ben Wallace,Texas,Item 2,199,8,1592,,,,,,,,,,
1387,19-03-2019,18,Company R,Oscar Knox,Arizona,Item 4,159,8,1272,,,,,,,,,,
1388,19-03-2019,9,Company I,Laura Larsen,California,Item 1,399,9,3591,,,,,,,,,,
1389,19-03-2019,1,Company A,Anna Weber,Texas,Item 3,69,9,621,,,,,,,,,,
1390,19-03-2019,4,Company D,Anna Weber,Texas,Item 4,159,3,477,,,,,,,,,,
1391,19-03-2019,10,Company J,Laura Larsen,California,Item 1,399,0,0,,,,,,,,,,
1392,20-03-2019,15,Company O,Anne Lee,New Mexico,Item 4,159,5,795,,,,,,,,,,
1393,20-03-2019,18,Company R,Andrew James,Arizona,Item 3,69,3,207,,,,,,,,,,
1394,20-03-2019,1,Company A,Ben Wallace,Texas,Item 5,289,3,867,,,,,,,,,,
1395,21-03-2019,4,Company D,Anna Weber,Texas,Item 2,199,3,597,,,,,,,,,,
1396,22-03-2019,11,Company K,Michael Fox,New Mexico,Item 1,399,9,3591,,,,,,,,,,
1397,23-03-2019,2,Company B,Anna Weber,Texas,Item 4,159,5,795,,,,,,,,,,
1398,23-03-2019,17,Company Q,Oscar Knox,Arizona,Item 5,289,2,578,,,,,,,,,,
1399,23-03-2019,2,Company B,Ben Wallace,Texas,Item 2,199,8,1592,,,,,,,,,,
1400,23-03-2019,5,Company E,Ben Wallace,Texas,Item 1,399,1,399,,,,,,,,,,
1401,23-03-2019,15,Company O,Anne Lee,New Mexico,Item 5,289,6,1734,,,,,,,,,,
1402,23-03-2019,8,Company H,Laura Larsen,California,Item 3,69,8,552,,,,,,,,,,
1403,23-03-2019,9,Company I,Kim Fishman,California,Item 1,399,9,3591,,,,,,,,,,
1404,23-03-2019,5,Company E,Anna Weber,Texas,Item 5,289,6,1734,,,,,,,,,,
1405,23-03-2019,11,Company K,Anne Lee,New Mexico,Item 2,199,8,1592,,,,,,,,,,
1406,23-03-2019,15,Company O,Anne Lee,New Mexico,Item 4,159,7,1113,,,,,,,,,,
1407,24-03-2019,12,Company L,Anne Lee,New Mexico,Item 1,399,8,3192,,,,,,,,,,
1408,25-03-2019,3,Company C,Anna Weber,Texas,Item 1,399,9,3591,,,,,,,,,,
1409,25-03-2019,18,Company R,Andrew James,Arizona,Item 1,399,3,1197,,,,,,,,,,
1410,25-03-2019,12,Company L,Anne Lee,New Mexico,Item 5,289,6,1734,,,,,,,,,,
1411,26-03-2019,8,Company H,Laura Larsen,California,Item 2,199,1,199,,,,,,,,,,
1412,26-03-2019,19,Company S,Andrew James,Arizona,Item 5,289,3,867,,,,,,,,,,
1413,27-03-2019,4,Company D,Anna Weber,Texas,Item 1,399,6,2394,,,,,,,,,,
1414,27-03-2019,6,Company F,Laura Larsen,California,Item 5,289,7,2023,,,,,,,,,,
1415,27-03-2019,17,Company Q,Andrew James,Arizona,Item 4,159,7,1113,,,,,,,,,,
1416,27-03-2019,13,Company M,Anne Lee,New Mexico,Item 5,289,9,2601,,,,,,,,,,
1417,27-03-2019,18,Company R,Oscar Knox,Arizona,Item 2,199,2,398,,,,,,,,,,
1418,28-03-2019,1,Company A,Ben Wallace,Texas,Item 5,289,9,2601,,,,,,,,,,
1419,29-03-2019,18,Company R,Andrew James,Arizona,Item 4,159,0,0,,,,,,,,,,
1420,29-03-2019,18,Company R,Andrew James,Arizona,Item 2,199,0,0,,,,,,,,,,
1421,29-03-2019,2,Company B,Anna Weber,Texas,Item 2,199,0,0,,,,,,,,,,
1422,30-03-2019,2,Company B,Ben Wallace,Texas,Item 2,199,9,1791,,,,,,,,,,
1423,30-03-2019,7,Company G,Kim Fishman,California,Item 1,399,2,798,,,,,,,,,,
1424,31-03-2019,19,Company S,Andrew James,Arizona,Item 5,289,8,2312,,,,,,,,,,
1425,31-03-2019,19,Company S,Andrew James,Arizona,Item 4,159,6,954,,,,,,,,,,
1426,31-03-2019,13,Company M,Anne Lee,New Mexico,Item 1,399,0,0,,,,,,,,,,
1427,31-03-2019,10,Company J,Laura Larsen,California,Item 1,399,8,3192,,,,,,,,,,
1428,31-03-2019,5,Company E,Ben Wallace,Texas,Item 2,199,9,1791,,,,,,,,,,
1429,01-04-2019,1,Company A,Ben Wallace,Texas,Item 1,399,4,1596,,,,,,,,,,
1430,01-04-2019,10,Company J,Kim Fishman,California,Item 2,199,6,1194,,,,,,,,,,
1431,02-04-2019,8,Company H,Kim Fishman,California,Item 1,399,0,0,,,,,,,,,,
1432,03-04-2019,12,Company L,Michael Fox,New Mexico,Item 4,159,8,1272,,,,,,,,,,
1433,04-04-2019,5,Company E,Ben Wallace,Texas,Item 3,69,5,345,,,,,,,,,,
1434,04-04-2019,8,Company H,Kim Fishman,California,Item 4,159,4,636,,,,,,,,,,
1435,04-04-2019,19,Company S,Oscar Knox,Arizona,Item 5,289,2,578,,,,,,,,,,
1436,04-04-2019,20,Company T,Oscar Knox,Arizona,Item 3,69,9,621,,,,,,,,,,
1437,05-04-2019,7,Company G,Laura Larsen,California,Item 2,199,8,1592,,,,,,,,,,
